Ceremony,Ceremony.Year,AwardCeremony,AwardCategory,Note,FilmID,FilmName,PersonID,PersonName,GeneralizedCategory
50,1978,050-1978,Best Director,NA,tt0077711,Autumn Sonata,nm0000005,Ingmar Bergman,Director
50,1978,050-1978,Best Film,NA,tt0077405,Days of Heaven,NA,NA,Top Films
50,1978,050-1978,Best Foreign Language Film,NA,tt0077711,Autumn Sonata,NA,NA,International
50,1978,050-1978,Best Supporting Actor,NA,tt0077360,Comes a Horseman,nm0002070,Richard Farnsworth,Performance
50,1978,050-1978,Best Supporting Actress,NA,tt0077413,Death on the Nile,nm0001450,Angela Lansbury,Performance
50,1978,050-1978,Top Foreign Films,NA,tt0075119,A Slave of Love,NA,NA,International
50,1978,050-1978,Top Foreign Films,NA,tt0077711,Autumn Sonata,NA,NA,International
50,1978,050-1978,Top Foreign Films,NA,tt0070506,Bread and Chocolate,NA,NA,International
50,1978,050-1978,Top Foreign Films,NA,tt0076808,Dear Inspector,NA,NA,International
50,1978,050-1978,Top Foreign Films,NA,tt0076348,Madame Rosa,NA,NA,International
50,1978,050-1978,Top Ten Films,NA,tt0078444,An Unmarried Woman,NA,NA,Top Films
50,1978,050-1978,Top Ten Films,NA,tt0077360,Comes a Horseman,NA,NA,Top Films
50,1978,050-1978,Top Ten Films,NA,tt0077362,Coming Home,NA,NA,Top Films
50,1978,050-1978,Top Ten Films,NA,tt0077405,Days of Heaven,NA,NA,Top Films
50,1978,050-1978,Top Ten Films,NA,tt0077613,Girlfriends,NA,NA,Top Films
50,1978,050-1978,Top Ten Films,NA,tt0077742,Interiors,NA,NA,Top Films
50,1978,050-1978,Top Ten Films,NA,tt0077928,Midnight Express,NA,NA,Top Films
50,1978,050-1978,Top Ten Films,NA,tt0077952,Movie Movie,NA,NA,Top Films
50,1978,050-1978,Top Ten Films,NA,tt0078111,Pretty Baby,NA,NA,Top Films
50,1978,050-1978,Top Ten Films,NA,tt0078346,Superman,NA,NA,Top Films
51,1979,051-1979,Best Actor,NA,tt0078841,Being There,nm0000634,Peter Sellers,Performance
51,1979,051-1979,Best Actress,NA,tt0079638,Norma Rae,nm0000398,Sally Field,Performance
51,1979,051-1979,Best Director,NA,tt0080157,Yanks,nm0772259,John Schlesinger,Director
51,1979,051-1979,Best Film,NA,tt0079522,Manhattan,NA,NA,Top Films
51,1979,051-1979,Best Foreign Language Film,NA,tt0077288,La Cage aux folles,NA,NA,International
51,1979,051-1979,Best Supporting Actor,NA,tt0078902,Breaking Away,nm0233209,Paul Dooley,Performance
51,1979,051-1979,Best Supporting Actress,NA,tt0079417,Kramer vs. Kramer,nm0000658,Meryl Streep,Performance
51,1979,051-1979,Best Supporting Actress,NA,tt0079522,Manhattan,nm0000658,Meryl Streep,Performance
51,1979,051-1979,Best Supporting Actress,NA,tt0079875,The Seduction of Joe Tynan,nm0000658,Meryl Streep,Performance
51,1979,051-1979,Top Foreign Films,NA,tt0077288,La Cage aux folles,NA,NA,International
51,1979,051-1979,Top Foreign Films,NA,tt0079641,Nosferatu the Vampyre,NA,NA,International
51,1979,051-1979,Top Foreign Films,NA,tt0075939,Peppermint Soda,NA,NA,International
51,1979,051-1979,Top Foreign Films,NA,tt0079095,The Marriage of Maria Braun,NA,NA,International
51,1979,051-1979,Top Foreign Films,NA,tt0077138,The Tree of Wooden Clogs,NA,NA,International
51,1979,051-1979,Top Ten Films,NA,tt0078788,Apocalypse Now,NA,NA,Top Films
51,1979,051-1979,Top Ten Films,NA,tt0078841,Being There,NA,NA,Top Films
51,1979,051-1979,Top Ten Films,NA,tt0078902,Breaking Away,NA,NA,Top Films
51,1979,051-1979,Top Ten Films,NA,tt0079417,Kramer vs. Kramer,NA,NA,Top Films
51,1979,051-1979,Top Ten Films,NA,tt0079522,Manhattan,NA,NA,Top Films
51,1979,051-1979,Top Ten Films,NA,tt0079640,North Dallas Forty,NA,NA,Top Films
51,1979,051-1979,Top Ten Films,NA,tt0078966,The China Syndrome,NA,NA,Top Films
51,1979,051-1979,Top Ten Films,NA,tt0079123,The Europeans,NA,NA,Top Films
51,1979,051-1979,Top Ten Films,NA,tt0080025,Time After Time,NA,NA,Top Films
51,1979,051-1979,Top Ten Films,NA,tt0080157,Yanks,NA,NA,Top Films
52,1980,052-1980,Best Actor,NA,tt0081398,Raging Bull,nm0000134,Robert De Niro,Performance
52,1980,052-1980,Best Actress,NA,tt0080549,Coal Miner's Daughter,nm0000651,Sissy Spacek,Performance
52,1980,052-1980,Best Director,NA,tt0081283,Ordinary People,nm0000602,Robert Redford,Director
52,1980,052-1980,Best Film,NA,tt0081283,Ordinary People,NA,NA,Top Films
52,1980,052-1980,Best Foreign Language Film,NA,tt0078875,The Tin Drum,NA,NA,International
52,1980,052-1980,Best Supporting Actor,NA,tt0081398,Raging Bull,nm0000582,Joe Pesci,Performance
52,1980,052-1980,Best Supporting Actress,NA,tt0081414,Resurrection,nm0499170,Eva Le Gallienne,Performance
52,1980,052-1980,Top Foreign Films,NA,tt0079010,Christ Stopped at Eboli,NA,NA,International
52,1980,052-1980,Top Foreign Films,NA,tt0080397,From the Life of the Marionettes,NA,NA,International
52,1980,052-1980,Top Foreign Films,NA,tt0080979,Kagemusha,NA,NA,International
52,1980,052-1980,Top Foreign Films,NA,tt0077924,Knife in the Head,NA,NA,International
52,1980,052-1980,Top Foreign Films,NA,tt0078875,The Tin Drum,NA,NA,International
52,1980,052-1980,Top Ten Films,NA,tt0080549,Coal Miner's Daughter,NA,NA,Top Films
52,1980,052-1980,Top Ten Films,NA,tt0081150,Melvin and Howard,NA,NA,Top Films
52,1980,052-1980,Top Ten Films,NA,tt0081207,My Bodyguard,NA,NA,Top Films
52,1980,052-1980,Top Ten Films,NA,tt0081283,Ordinary People,NA,NA,Top Films
52,1980,052-1980,Top Ten Films,NA,tt0081398,Raging Bull,NA,NA,Top Films
52,1980,052-1980,Top Ten Films,NA,tt0081414,Resurrection,NA,NA,Top Films
52,1980,052-1980,Top Ten Films,NA,tt0080009,Tess,NA,NA,Top Films
52,1980,052-1980,Top Ten Films,NA,tt0080678,The Elephant Man,NA,NA,Top Films
52,1980,052-1980,Top Ten Films,NA,tt0079239,The Great Santini,NA,NA,Top Films
52,1980,052-1980,Top Ten Films,NA,tt0081568,The Stunt Man,NA,NA,Top Films
53,1981,053-1981,Best Actor,NA,tt0082846,On Golden Pond,nm0000020,Henry Fonda,Performance
53,1981,053-1981,Best Actress,NA,tt0078321,Stevie,nm0413559,Glenda Jackson,Performance
53,1981,053-1981,Best Director,NA,tt0082979,Reds,nm0000886,Warren Beatty,Director
53,1981,053-1981,Best Film,NA,tt0082158,Chariots of Fire,NA,NA,Top Films
53,1981,053-1981,Best Foreign Language Film,NA,tt0079619,A Few Days from the Life of I.I. Oblomov,NA,NA,International
53,1981,053-1981,Best Supporting Actor,NA,tt0082979,Reds,nm0000197,Jack Nicholson,Performance
53,1981,053-1981,Best Supporting Actress,NA,tt0078321,Stevie,nm0913332,Mona Washbourne,Performance
53,1981,053-1981,Top Foreign Films,NA,tt0079619,A Few Days from the Life of I.I. Oblomov,NA,NA,International
53,1981,053-1981,Top Foreign Films,NA,tt0082912,Pixote,NA,NA,International
53,1981,053-1981,Top Foreign Films,NA,tt0082095,The Boat Is Full,NA,NA,International
53,1981,053-1981,Top Foreign Films,NA,tt0081011,The Contract,NA,NA,International
53,1981,053-1981,Top Foreign Films,NA,tt0080610,The Last Metro,NA,NA,International
53,1981,053-1981,Top Ten Films,NA,tt0080388,Atlantic City,NA,NA,Top Films
53,1981,053-1981,Top Ten Films,NA,tt0080310,Breaker Morant,NA,NA,Top Films
53,1981,053-1981,Top Ten Films,NA,tt0082158,Chariots of Fire,NA,NA,Top Films
53,1981,053-1981,Top Ten Films,NA,tt0082432,Gallipoli,NA,NA,Top Films
53,1981,053-1981,Top Ten Films,NA,tt0082508,Heartland,NA,NA,Top Films
53,1981,053-1981,Top Ten Films,NA,tt0082971,Indiana Jones and the Raiders of the Lost Ark,NA,NA,Top Films
53,1981,053-1981,Top Ten Films,NA,tt0082846,On Golden Pond,NA,NA,Top Films
53,1981,053-1981,Top Ten Films,NA,tt0082945,Prince of the City,NA,NA,Top Films
53,1981,053-1981,Top Ten Films,NA,tt0082979,Reds,NA,NA,Top Films
53,1981,053-1981,Top Ten Films,NA,tt0078321,Stevie,NA,NA,Top Films
53,1981,053-1981,Top Ten Films,NA,tt0083201,Ticket to Heaven,NA,NA,Top Films
54,1982,054-1982,Best Actor,NA,tt0083987,Gandhi,nm0001426,Ben Kingsley,Performance
54,1982,054-1982,Best Actress,NA,tt0084707,Sophie's Choice,nm0000658,Meryl Streep,Performance
54,1982,054-1982,Best Director,NA,tt0084855,The Verdict,nm0001486,Sidney Lumet,Director
54,1982,054-1982,Best Film,NA,tt0083987,Gandhi,NA,NA,Top Films
54,1982,054-1982,Best Foreign Language Film,NA,tt0082736,Mephisto,NA,NA,International
54,1982,054-1982,Best Supporting Actor,NA,tt0084865,Victor/Victoria,nm0696481,Robert Preston,Performance
54,1982,054-1982,Best Supporting Actress,NA,tt0084917,The World According to Garp,nm0000335,Glenn Close,Performance
54,1982,054-1982,Top Foreign Films,NA,tt0082096,Das Boot,NA,NA,International
54,1982,054-1982,Top Foreign Films,NA,tt0082736,Mephisto,NA,NA,International
54,1982,054-1982,Top Foreign Films,NA,tt0079907,Siberiade,NA,NA,International
54,1982,054-1982,Top Foreign Films,NA,tt0084934,The Road,NA,NA,International
54,1982,054-1982,Top Foreign Films,NA,tt0083226,Three Brothers,NA,NA,International
54,1982,054-1982,Top Ten Films,NA,tt0084434,An Officer and a Gentleman,NA,NA,Top Films
54,1982,054-1982,Top Ten Films,NA,tt0083866,E.T. the Extra-Terrestrial,NA,NA,Top Films
54,1982,054-1982,Top Ten Films,NA,tt0083987,Gandhi,NA,NA,Top Films
54,1982,054-1982,Top Ten Films,NA,tt0084335,Missing,NA,NA,Top Films
54,1982,054-1982,Top Ten Films,NA,tt0084354,Moonlighting,NA,NA,Top Films
54,1982,054-1982,Top Ten Films,NA,tt0084707,Sophie's Choice,NA,NA,Top Films
54,1982,054-1982,Top Ten Films,NA,tt0082175,The Chosen,NA,NA,Top Films
54,1982,054-1982,Top Ten Films,NA,tt0084855,The Verdict,NA,NA,Top Films
54,1982,054-1982,Top Ten Films,NA,tt0084917,The World According to Garp,NA,NA,Top Films
54,1982,054-1982,Top Ten Films,NA,tt0084805,Tootsie,NA,NA,Top Films
55,1983,055-1983,Best Actor,NA,tt0085933,Merry Christmas Mr. Lawrence,nm0002018,Tom Conti,Performance
55,1983,055-1983,Best Actor,NA,tt0084591,"Reuben, Reuben",nm0002018,Tom Conti,Performance
55,1983,055-1983,Best Actress,NA,tt0086425,Terms of Endearment,nm0000511,Shirley MacLaine,Performance
55,1983,055-1983,Best Director,NA,tt0086425,Terms of Endearment,nm0000985,James L. Brooks,Director
55,1983,055-1983,Best Film,Tied with Terms of Endearment (1983).,tt0085234,Betrayal,NA,NA,Top Films
55,1983,055-1983,Best Film,Tied with Betrayal (1983).,tt0086425,Terms of Endearment,NA,NA,Top Films
55,1983,055-1983,Best Foreign Language Film,NA,tt0083922,Fanny and Alexander,NA,NA,International
55,1983,055-1983,Best Supporting Actor,NA,tt0086425,Terms of Endearment,nm0000197,Jack Nicholson,Performance
55,1983,055-1983,Best Supporting Actress,NA,tt0086617,The Year of Living Dangerously,nm0001373,Linda Hunt,Performance
55,1983,055-1983,Top Foreign Films,NA,tt0084807,Boat People,NA,NA,International
55,1983,055-1983,Top Foreign Films,NA,tt0083922,Fanny and Alexander,NA,NA,International
55,1983,055-1983,Top Foreign Films,NA,tt0084821,La traviata,NA,NA,International
55,1983,055-1983,Top Foreign Films,NA,tt0084423,That Night in Varennes,NA,NA,International
55,1983,055-1983,Top Foreign Films,NA,tt0084589,The Return of Martin Guerre,NA,NA,International
55,1983,055-1983,Top Ten Films,NA,tt0085234,Betrayal,NA,NA,Top Films
55,1983,055-1983,Top Ten Films,NA,tt0085380,Cross Creek,NA,NA,Top Films
55,1983,055-1983,Top Ten Films,NA,tt0085478,Educating Rita,NA,NA,Top Films
55,1983,055-1983,Top Ten Films,NA,tt0085859,Local Hero,NA,NA,Top Films
55,1983,055-1983,Top Ten Films,NA,tt0086423,Tender Mercies,NA,NA,Top Films
55,1983,055-1983,Top Ten Films,NA,tt0086425,Terms of Endearment,NA,NA,Top Films
55,1983,055-1983,Top Ten Films,NA,tt0086429,Testament,NA,NA,Top Films
55,1983,055-1983,Top Ten Films,NA,tt0085244,The Big Chill,NA,NA,Top Films
55,1983,055-1983,Top Ten Films,NA,tt0085461,The Dresser,NA,NA,Top Films
55,1983,055-1983,Top Ten Films,NA,tt0086197,The Right Stuff,NA,NA,Top Films
55,1983,055-1983,Top Ten Films,NA,tt0086619,Yentl,NA,NA,Top Films
56,1984,056-1984,Best Actor,NA,tt0087892,A Passage to India,nm0051856,Victor Banerjee,Performance
56,1984,056-1984,Best Actress,NA,tt0087892,A Passage to India,nm0001919,Peggy Ashcroft,Performance
56,1984,056-1984,Best Director,NA,tt0087892,A Passage to India,nm0000180,David Lean,Director
56,1984,056-1984,Best Film,NA,tt0087892,A Passage to India,NA,NA,Top Films
56,1984,056-1984,Best Foreign Language Film,NA,tt0088318,A Sunday in the Country,NA,NA,International
56,1984,056-1984,Best Supporting Actor,NA,tt0087921,Places in the Heart,nm0000518,John Malkovich,Performance
56,1984,056-1984,Best Supporting Actress,NA,tt0088318,A Sunday in the Country,nm0044535,Sabine Azéma,Performance
56,1984,056-1984,Top Foreign Films,NA,tt0085843,A Love in Germany,NA,NA,International
56,1984,056-1984,Top Foreign Films,NA,tt0088318,A Sunday in the Country,NA,NA,International
56,1984,056-1984,Top Foreign Films,NA,tt0087034,Carmen,NA,NA,International
56,1984,056-1984,Top Foreign Films,NA,tt0084561,Il quartetto Basileus,NA,NA,International
56,1984,056-1984,Top Foreign Films,NA,tt0086543,The 4th Man,NA,NA,International
56,1984,056-1984,Top Ten Films,NA,tt0087892,A Passage to India,NA,NA,Top Films
56,1984,056-1984,Top Ten Films,NA,tt0088146,A Soldier's Story,NA,NA,Top Films
56,1984,056-1984,Top Ten Films,NA,tt0086969,Birdy,NA,NA,Top Films
56,1984,056-1984,Top Ten Films,NA,tt0085295,"Careful, He Might Hear You",NA,NA,Top Films
56,1984,056-1984,Top Ten Films,NA,tt0087091,Country,NA,NA,Top Films
56,1984,056-1984,Top Ten Films,NA,tt0087688,Mass Appeal,NA,NA,Top Films
56,1984,056-1984,Top Ten Films,NA,tt0087884,"Paris, Texas",NA,NA,Top Films
56,1984,056-1984,Top Ten Films,NA,tt0087921,Places in the Heart,NA,NA,Top Films
56,1984,056-1984,Top Ten Films,NA,tt0087553,The Killing Fields,NA,NA,Top Films
56,1984,056-1984,Top Ten Films,NA,tt0088322,Under the Volcano,NA,NA,Top Films
57,1985,057-1985,Best Actor,Tied with Raul Julia for Kiss of the Spider Woman (1985).,tt0089424,Kiss of the Spider Woman,nm0000458,William Hurt,Performance
57,1985,057-1985,Best Actor,Tied with William Hurt for Kiss of the Spider Woman (1985).,tt0089424,Kiss of the Spider Woman,nm0000471,Raul Julia,Performance
57,1985,057-1985,Best Actress,NA,tt0088939,The Color Purple,nm0000155,Whoopi Goldberg,Performance
57,1985,057-1985,Best Director,NA,tt0089881,Ran,nm0000041,Akira Kurosawa,Director
57,1985,057-1985,Best Film,NA,tt0088939,The Color Purple,NA,NA,Top Films
57,1985,057-1985,Best Foreign Language Film,NA,tt0089881,Ran,NA,NA,International
57,1985,057-1985,Best Supporting Actor,NA,tt0089755,Out of Africa,nm0001970,Klaus Maria Brandauer,Performance
57,1985,057-1985,Best Supporting Actress,NA,tt0089841,Prizzi's Honor,nm0001378,Anjelica Huston,Performance
57,1985,057-1985,Top Foreign Films,NA,tt0082183,La chèvre,NA,NA,International
57,1985,057-1985,Top Foreign Films,NA,tt0089881,Ran,NA,NA,International
57,1985,057-1985,Top Foreign Films,NA,tt0087328,The Home and the World,NA,NA,International
57,1985,057-1985,Top Foreign Films,NA,tt0089276,The Official Story,NA,NA,International
57,1985,057-1985,Top Foreign Films,NA,tt0089748,When Father Was Away on Business,NA,NA,International
57,1985,057-1985,Top Ten Films,NA,tt0088763,Back to the Future,NA,NA,Top Films
57,1985,057-1985,Top Ten Films,NA,tt0086979,Blood Simple,NA,NA,Top Films
57,1985,057-1985,Top Ten Films,NA,tt0089052,Dreamchild,NA,NA,Top Films
57,1985,057-1985,Top Ten Films,NA,tt0089424,Kiss of the Spider Woman,NA,NA,Top Films
57,1985,057-1985,Top Ten Films,NA,tt0089755,Out of Africa,NA,NA,Top Films
57,1985,057-1985,Top Ten Films,NA,tt0089841,Prizzi's Honor,NA,NA,Top Films
57,1985,057-1985,Top Ten Films,NA,tt0088939,The Color Purple,NA,NA,Top Films
57,1985,057-1985,Top Ten Films,NA,tt0088111,The Shooting Party,NA,NA,Top Films
57,1985,057-1985,Top Ten Films,NA,tt0090203,The Trip to Bountiful,NA,NA,Top Films
57,1985,057-1985,Top Ten Films,NA,tt0090329,Witness,NA,NA,Top Films
58,1986,058-1986,Best Actor,NA,tt0090863,The Color of Money,nm0000056,Paul Newman,Performance
58,1986,058-1986,Best Actress,NA,tt0091738,Peggy Sue Got Married,nm0000678,Kathleen Turner,Performance
58,1986,058-1986,Best Director,NA,tt0091167,Hannah and Her Sisters,nm0000095,Woody Allen,Director
58,1986,058-1986,Best Film,NA,tt0091867,A Room with a View,NA,NA,Top Films
58,1986,058-1986,Best Foreign Language Film,NA,tt0091699,Otello,NA,NA,International
58,1986,058-1986,Best Supporting Actor,NA,tt0091867,A Room with a View,nm0000358,Daniel Day-Lewis,Performance
58,1986,058-1986,Best Supporting Actor,NA,tt0091578,My Beautiful Laundrette,nm0000358,Daniel Day-Lewis,Performance
58,1986,058-1986,Best Supporting Actress,NA,tt0091167,Hannah and Her Sisters,nm0001848,Dianne Wiest,Performance
58,1986,058-1986,Top Foreign Films,NA,tt0091113,Ginger & Fred,NA,NA,International
58,1986,058-1986,Top Foreign Films,NA,tt0089656,Men...,NA,NA,International
58,1986,058-1986,Top Foreign Films,NA,tt0092068,Ménage,NA,NA,International
58,1986,058-1986,Top Foreign Films,NA,tt0091528,Miss Mary,NA,NA,International
58,1986,058-1986,Top Foreign Films,NA,tt0091699,Otello,NA,NA,International
58,1986,058-1986,Top Ten Films,NA,tt0090557,'Round Midnight,NA,NA,Top Films
58,1986,058-1986,Top Ten Films,NA,tt0091867,A Room with a View,NA,NA,Top Films
58,1986,058-1986,Top Ten Films,NA,tt0090830,Children of a Lesser God,NA,NA,Top Films
58,1986,058-1986,Top Ten Films,NA,tt0091167,Hannah and Her Sisters,NA,NA,Top Films
58,1986,058-1986,Top Ten Films,NA,tt0091578,My Beautiful Laundrette,NA,NA,Top Films
58,1986,058-1986,Top Ten Films,NA,tt0091738,Peggy Sue Got Married,NA,NA,Top Films
58,1986,058-1986,Top Ten Films,NA,tt0092005,Stand by Me,NA,NA,Top Films
58,1986,058-1986,Top Ten Films,NA,tt0090863,The Color of Money,NA,NA,Top Films
58,1986,058-1986,Top Ten Films,NA,tt0091064,The Fly,NA,NA,Top Films
58,1986,058-1986,Top Ten Films,NA,tt0091530,The Mission,NA,NA,Top Films
59,1987,059-1987,Best Actor,NA,tt0094291,Wall Street,nm0000140,Michael Douglas,Performance
59,1987,059-1987,Best Actress,Tied with Lillian Gish for The Whales of August (1987).,tt0092699,Broadcast News,nm0000456,Holly Hunter,Performance
59,1987,059-1987,Best Actress,Tied with Holly Hunter in Broadcast News (1987).,tt0094315,The Whales of August,nm0001273,Lillian Gish,Performance
59,1987,059-1987,Best Director,NA,tt0092965,Empire of the Sun,nm0000229,Steven Spielberg,Director
59,1987,059-1987,Best Film,NA,tt0092965,Empire of the Sun,NA,NA,Top Films
59,1987,059-1987,Best Foreign Language Film,NA,tt0091288,Jean de Florette,NA,NA,International
59,1987,059-1987,Best Foreign Language Film,NA,tt0091480,Manon of the Spring,NA,NA,International
59,1987,059-1987,Best Supporting Actor,NA,tt0094226,The Untouchables,nm0000125,Sean Connery,Performance
59,1987,059-1987,Best Supporting Actress,NA,tt0093565,Moonstruck,nm0001156,Olympia Dukakis,Performance
59,1987,059-1987,Top Foreign Films,NA,tt0093664,Dark Eyes,NA,NA,International
59,1987,059-1987,Top Foreign Films,NA,tt0092593,"Goodbye, Children",NA,NA,International
59,1987,059-1987,Top Foreign Films,NA,tt0091288,Jean de Florette,NA,NA,International
59,1987,059-1987,Top Foreign Films,NA,tt0091480,Manon of the Spring,NA,NA,International
59,1987,059-1987,Top Foreign Films,NA,tt0089606,My Life as a Dog,NA,NA,International
59,1987,059-1987,Top Foreign Films,NA,tt0092048,Tampopo,NA,NA,International
59,1987,059-1987,Top Ten Films,NA,tt0092699,Broadcast News,NA,NA,Top Films
59,1987,059-1987,Top Ten Films,NA,tt0092804,Cry Freedom,NA,NA,Top Films
59,1987,059-1987,Top Ten Films,NA,tt0092965,Empire of the Sun,NA,NA,Top Films
59,1987,059-1987,Top Ten Films,NA,tt0093010,Fatal Attraction,NA,NA,Top Films
59,1987,059-1987,Top Ten Films,NA,tt0093058,Full Metal Jacket,NA,NA,Top Films
59,1987,059-1987,Top Ten Films,NA,tt0093067,Gaby: A True Story,NA,NA,Top Films
59,1987,059-1987,Top Ten Films,NA,tt0093209,Hope and Glory,NA,NA,Top Films
59,1987,059-1987,Top Ten Films,NA,tt0093389,The Last Emperor,NA,NA,Top Films
59,1987,059-1987,Top Ten Films,NA,tt0094226,The Untouchables,NA,NA,Top Films
59,1987,059-1987,Top Ten Films,NA,tt0094291,Wall Street,NA,NA,Top Films
60,1988,060-1988,Best Actor,NA,tt0095647,Mississippi Burning,nm0000432,Gene Hackman,Performance
60,1988,060-1988,Best Actress,NA,tt0094608,The Accused,nm0000149,Jodie Foster,Performance
